flowLength,duration,accessFreq,risk_level
1,4229,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
1,31849,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,10,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
1,41218,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,6,82,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1211,0,2449,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
1,0,0,高风险
53208,0,7300,高风险
0,0,0,高风险
0,0,0,高风险
1,41802,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
520,0,0,中风险
1,12993,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
1480,0,0,中风险
832,4,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,30057,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,1,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,1,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
1,40295,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,4309,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,17904,0,高风险
28,0,0,高风险
1,22336,0,高风险
1032,0,0,中风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,771,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
53776,0,7300,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
520,0,0,中风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
215,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,1,0,高风险
54540,0,8314,高风险
1,13918,0,高风险
28,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,26848,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1480,0,0,中风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
334,0,0,高风险
215,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
520,0,0,中风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
1,931,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,42862,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,26,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1480,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,7300,高风险
1,40142,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,3,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
215,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,31301,0,高风险
0,0,0,高风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1213,1,2449,高风险
0,4,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
28,0,0,高风险
0,0,0,高风险
1,4309,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
246,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1480,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
1,26070,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,6,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1233,3,2449,高风险
1,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
832,4,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
1,0,0,高风险
334,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,32038,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
520,0,0,中风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,21123,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,1,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,831,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
8,0,0,中风险
0,0,0,高风险
126,0,179,高风险
0,0,0,高风险
520,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,5828,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
6,5,151,高风险
0,0,0,高风险
334,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
1032,0,0,中风险
18,0,0,中风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
6,0,123,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,2072,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
207,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
207,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,1,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
1480,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1238,1,2451,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,26983,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
6,1,1405,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
6,4,18056,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,18418,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,3,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
18,0,0,中风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
1,0,0,高风险
0,0,0,高风险
564,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
1032,0,0,中风险
28,0,0,高风险
1032,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
8,0,0,中风险
1,0,0,高风险
18,0,0,中风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1255,1,2451,高风险
100,0,0,高风险
54540,0,8314,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
1,39910,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,39103,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,3,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
8,0,0,中风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,21123,0,高风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,13488,0,高风险
0,0,0,高风险
1,0,74,高风险
0,0,0,高风险
8,0,0,中风险
8,0,0,中风险
8,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
0,0,0,高风险
0,0,0,高风险
1480,0,0,中风险
0,0,0,高风险
1,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1,38776,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
18,0,0,中风险
520,0,0,中风险
1032,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,1,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
1,0,0,高风险
8,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
54540,0,8314,高风险
1,16553,0,高风险
0,0,0,高风险
0,0,0,高风险
28,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
520,0,0,中风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
8,0,0,中风险
0,0,0,高风险
8,0,0,中风险
8,0,0,中风险
0,0,0,高风险
207,0,0,高风险
0,0,0,高风险
0,0,0,高风险
0,0,0,高风险
